,address,domain,extracted_date,food_category,food_types,link,opinions,min_price,max_price,rating,restaurant_name
4240,"Circuito Interior (Avenida Patriotismo) 229 Local FC 14, Ciudad de M̩xico 03800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7247384-Reviews-Jimmy_Joe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Jimmy Joe
4241,"Lazaro Cardenas 623 Portales Nte, Ciudad de M̩xico 03300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10030916-Reviews-Taifa_Restaurante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Taifa Restaurante
4242,"Avenida Universidad 1778, Ciudad de M̩xico 04310 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,Estadounidense,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11446977-Reviews-BurgerFi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,10,121.0,301.0,3.0,BurgerFi
4243,"Avenia ́lvaro Obreg�_n 65 Colonia Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,Reservaciones,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23212460-Reviews-Maximo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,463.7050452781371,44320.62354463131,3.0,Maximo
4244,"Av. Adolfo Ruiz Cortines No. 225 Mz. 2 Lote 1 Local 408 Las Margaritas, Ciudad de M̩xico 52977 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3960862-Reviews-100_Natural_Atizapan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,100% Natural Atizapan
4245,"Calle Prosperidad 56B Colonia Escandon, Ciudad de M̩xico 11800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10177696-Reviews-Giannis_Pizzas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Giannis Pizzas
4246,"Tamaulipas 72 Colonia Hip�_dromo Local 3, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23683113-Reviews-Casa_Kuri-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Casa Kuri
4247,"Av Picacho Ajusco 756 Jardines de Ajusco, Ciudad de M̩xico 14200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15087400-Reviews-Little_Caesars-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Little Caesars
4248,"Av.Canal de Miramontes No.2545, Col. Prados Coyoacan, Ciudad de M̩xico 04200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,"Servicio de mesa, Asiento",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11823880-Reviews-Don_Pescado-Mexico_City_Central_Mexico_and_Gulf_Coast.html,16,463.7050452781371,44320.62354463131,3.5,Don Pescado
4249,"Versalles 21, P.B Delegacion Benito Juarez, Cuahutemoc, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6767443-Reviews-Secreto_Caffe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,3.5,Secreto Caff̩
4250,"Calle Fortin 9 Barranca Seca, Ciudad de M̩xico 10580 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13564403-Reviews-Potzolcano_Contreras-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,Potzolcano Contreras
4251,"Avenida Horacio Local H 253, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,Asiento,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1576205-Reviews-Restaurant_Wings_Factory_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,15,463.7050452781371,44320.62354463131,3.5,Restaurant Wings Factory Polanco
4252,"Calle Miguel Laurent Local B 1306 Vertiz y Monte Alban, Ciudad de M̩xico 03650 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10045666-Reviews-Encanto_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,50.0,200.0,5.0,Encanto Caf̩
4253,"Febo 48, Ciudad de M̩xico 03940 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23384652-Reviews-A_Fuego_Lento_1950-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,A Fuego Lento 1950
4254,"Avenida Revolucion 1627 San Angel, Mercado de Flores, Ciudad de M̩xico 01000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:11,Cena,"Asiento, Sirve alcohol, Servicio de mesa, Reservaciones",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3328773-Reviews-Caipirinha-Mexico_City_Central_Mexico_and_Gulf_Coast.html,54,463.7050452781371,44320.62354463131,3.0,Caipirinha
4255,"Calle Gabriel Mancera 1357 Enfrenta de la Universidad Ula, Ciudad de M̩xico 03103 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17560079-Reviews-Alita_Kate-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Alita ���Kate
4256,"Calle Rio Guadalquivir 89 Delegacion Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5030810-Reviews-El_Parloteo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,4.0,El Parloteo
4257,"Avenida Popocatepetl 184, Ciudad de M̩xico 03300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10790244-Reviews-Paella_A_La_Lena-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Paella A La Lena
4258,"Ignacio Allende 24, Ciudad de M̩xico 06010 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23326430-Reviews-Cerveceria_Xolotl-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Cervecer�_a Xolotl
4259,"Ampliacion Napoles, Benito Juarez Calle Carolina 54 Esquina Eje 5, Carril Derecho, donde sube el puente de San ANtonio, Ciudad de M̩xico 03840 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10839252-Reviews-Burro_Time-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Burro Time
4260,"Avenida de Las Fuentes 550 Local 14, Ciudad de M̩xico 14410 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8571261-Reviews-Puerto_Pedregal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,250.0,600.0,5.0,Puerto Pedregal
4261,"Av. Francisco J. Clavijero 65-b Portal Centro, Ciudad de M̩xico 06820 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17707508-Reviews-La_Cerveceria_de_Barrio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Cervecer�_a de Barrio 
4262,"Maricopa 11 Col Napoles Colonia Napoles Cp 03810, Ciudad de M̩xico 05810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5029544-Reviews-Bar_Aquelarre-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Bar Aquelarre
4263,"Jose Azueta 27 A Col Centro CDMX CP 06050 Entre Independencia y Juarez, Ciudad de M̩xico 06050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Caf̩, Saludable",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19258652-Reviews-Gloria_Restaurante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,80.0,300.0,4.0,Gloria Restaurante
4264,"Paez Urquidi, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7213885-Reviews-Los_3_Taquitos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Los 3 Taquitos
4265,"Avenida Stim 1323, Ciudad de M̩xico 05129 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6504456-Reviews-Burros_Con_Alas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,3.5,Burros Con Alas
4266,"Avenida Canal de Miramontes 2711 Coapa Prado Coyoac��n, Ciudad de M̩xico 04200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d18178263-Reviews-Saideira_Churrascaria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Saideira Churrascar�_a
4267,"Avenida Ferrocarril de Cuernavaca, 416, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20263196-Reviews-Seven_Buddhas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Seven Buddhas
4268,"Avenida Insurgentes sur 810, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15548822-Reviews-Nescafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Nescaf̩
4269,"Pafnuncio Padilla No.26 Ciudad Sat̩lite Local 1 y 2, Ciudad de M̩xico 53100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Internacional",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15025145-Reviews-La_Hija_de_Moctezuma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,100.0,500.0,4.0,La Hija de Moctezuma
4270,"Sebastian Avenida Sebastian Lerdo de Tejada No. 906 Electricistas Locales, Ciudad de M̩xico 50040 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Argentina, Sopas, Sudamericana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15550504-Reviews-Los_Tacos_De_Fonda_Argentina_Toluca_Centro-Mexico_City_Central_Mexico_and_Gulf_C.html,1,200.0,350.0,4.0,Los Tacos De Fonda Argentina Toluca Centro
4271,"Calle Tennyson 133, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11828845-Reviews-Pojul-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,3.5,Pojul
4272,"Eje 1 Mosqueta No. 259 Local 6D Dentro de Plaza Forum, Ciudad de M̩xico 06350 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Desayuno,"Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8261898-Reviews-Italiannis_Pizza_Plaza_Forum_Buenavista-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,463.7050452781371,44320.62354463131,3.0,Italiannis Pizza Plaza Forum Buenavista
4273,"Monterrey Esquina Nayarit, Colonia Roma, Ciudad de M̩xico 06760 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7143129-Reviews-Taco_ntento_el_burro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Taco'ntento el burro
4274,"Calle Bosque de Duraznos NO. 72 Antes Del Centro Comercial Duraznos, Ciudad de M̩xico 11700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7379444-Reviews-ALA_DE_VOLADA-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,ALA DE VOLADA
4275,"Cumbres de Maltrata S/N Entre Xochicalco y Uxmal, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8311129-Reviews-La_Cita_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,La Cita Cafe
4276,"Av. Instituto Polit̩cnico Nac. No.5160, Ciudad de M̩xico 07380 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Caf̩,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13792202-Reviews-Wings_Hospital_Juarez-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,30.0,300.0,4.0,Wings Hospital Ju��rez
4277,"Calle Versalles 88, juarez Planta alta en Terminal Juarez, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Estadounidense, Comida r��pida, Internacional",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15022497-Reviews-Hot_Mamma_s_Hot_Chicken-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,85.0,150.0,4.0,Hot Mamma's Hot Chicken
4278,"Avenida San Jeronimo # 630 L 1 Centro Comercial San Jer�_nimo Col. la Otra Banda, Ciudad de M̩xico 01090 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Argentina, Sudamericana","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13531008-Reviews-Fonda_Argentina_San_Jeronimo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,9038.0,11047.0,3.5,Fonda Argentina San Jer�_nimo
4279,"Calzada De Las Bombas #60, Col. Parque Coyoac��n, Coyoac��n, Ciudad de M̩xico 04890 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19073677-Reviews-Taqueria_El_Circo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Taqueria El Circo
4280,"Av. Acoxpa Plaza Paseo Acoxpa Local R03, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena, Abierto hasta tarde","Entrega a domicilio, Comida para llevar, Asiento, Reservaciones, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3381846-Reviews-Sushi_Itto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,77,463.7050452781371,44320.62354463131,3.0,Sushi Itto
4281,"Prol. Canal de Miramontes No. 144-2 Talalpan, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7391035-Reviews-La_Bachita-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,La Bachita
4282,"Dr. Jos̩ Mar�_a Vertiz 1051 Col. V̩rtiz Narvarte, Ciudad de M̩xico 03600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15758606-Reviews-Monas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Monas
4283,"Avenida Insurgentes sur 1870, Ciudad de M̩xico 01030 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19380991-Reviews-La_Casa_de_los_Abuelos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Casa de los Abuelos
4284,"Avenida Vasco de Quiroga 3900 - 1, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4765566-Reviews-Brassica-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Brassica
4285,"Jard�_n Centenario #2 Cerca de la fuente de los Coyotes, Ciudad de M̩xico 04000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Mariscos","Desayuno, Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13425282-Reviews-Cabo_Coyote-Mexico_City_Central_Mexico_and_Gulf_Coast.html,37,15.0,55.0,3.0,Cabo Coyote
4286,"Av. Paseo De Las Palmas 530, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17828337-Reviews-Odeon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Odeon 
4287,"Horacio 232, Polanco, Alcald�_a Miguel Hidalgo., Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Cervecer�_a, Bar, Pub","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23545121-Reviews-La_Patrona_De_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,4017.0,10043.0,3.5,La Patrona De Polanco
4288,"Plaza City, Jardines de las Animas. ., Ciudad de M̩xico 91190 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5292588-Reviews-Matesanz-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,4.0,Matesanz
4289,"Calle Malv�_n Esquina Plan de San Luis 165, Ciudad de M̩xico 02800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Brunch","Entrega a domicilio, Comida para llevar, Asientos al aire libre, Estacionamiento en la calle, Televisi�_n, Sillitas altas disponibles, Acceso para silla de ruedas, Vino y cerveza, Wi-Fi gratis, Acepta tarjetas de cr̩dito, Apto para perros, Estilo familiar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13954969-Reviews-Mexico_de_mis_Amores-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,3.5,Mexico de mis Amores
4290,"Avenida Universidad 1778 Romero de Terreros, Copilco Universidad, Ciudad de M̩xico 04360 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Asiento, Acceso para silla de ruedas, Servicio de mesa, Comida para llevar",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9762908-Reviews-Hooters_Oasis_Coyoacan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,37,463.7050452781371,44320.62354463131,3.0,Hooters Oasis Coyoacan
4291,"Rep̼blica de Brasil 6 Centro Historico, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19813116-Reviews-La_Isla_del_Dragon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,2,463.7050452781371,44320.62354463131,3.5,La Isla del Dragon
4292,"Campeche 439, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7721100-Reviews-Timbonetes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Timbonetes
4293,"Central Spencer 314, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19366860-Reviews-Enrique_Tomas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Enrique Tom��s JAMON-TAPAS-VINO
4294,"Avenida Universidad 48, Ciudad de M̩xico 03023 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Asiento, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10757936-Reviews-Cantina_La_Valenciana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,12,463.7050452781371,44320.62354463131,3.5,Cantina La Valenciana
4295,"Eje Vial 5 Norte (Avenida Montevideo) 121 Lindavista Sur, Ciudad de M̩xico 07300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19686187-Reviews-La_Parilla_Suiza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,La Parilla Suiza
4296,"Avenida Camino Al Desierto de los Leones 24 Plaza Puerta Altavista, Ciudad de M̩xico 01000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Mexicana, Internacional, Saludable","Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14791125-Reviews-Giornale_Altavista-Mexico_City_Central_Mexico_and_Gulf_Coast.html,5,120.0,300.0,3.0,Giornale Altavista
4297,"Calle Leibnitz 117 Anzures, Ciudad de M̩xico 11590 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15660727-Reviews-Panda_Express_Leibinitz-Mexico_City_Central_Mexico_and_Gulf_Coast.html,4,463.7050452781371,44320.62354463131,3.5,Panda Express Leibinitz
4298,"Calle Canal R�_o Churubusco No 1635 Dentro del Centro Comercial Plaza Central, Ciudad de M̩xico 09040 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Bar, Comida r��pida, Pub",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14849478-Reviews-Hooters_Plaza_Central-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,500.0,800.0,3.5,Hooters Plaza Central
4299,"Avenida Ejercito Nacional Mexicano No 769 Colonia Granada, Plaza Miyana, Ciudad de M̩xico 11520 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19844825-Reviews-Porco_Rosso-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Porco Rosso
4300,"Calle Estudios Sthal 25 Izatacalco, Ciudad de M̩xico 08920 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7910709-Reviews-Ixtamalco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,Ixtamalco
4301,"Calle Caballo Calco 6 Local A, Col. Villas Coyoacan, Ciudad de M̩xico 04000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13426034-Reviews-El_Aguashile_Mariscos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,3,463.7050452781371,44320.62354463131,3.5,El Aguashile Mariscos
4302,"Av. Coyoac��n 151, Ciudad de M̩xico 03103 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19932487-Reviews-Bar_Antonio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Bar Antonio
4303,"Avenida Observatorio 201, Ciudad de M̩xico 11860 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20006166-Reviews-Taqueria_Don_Pepe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Taqueria Don Pepe
4304,"Avenida Renato Leduc 50, Ciudad de M̩xico 14050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Desayuno, Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5768758-Reviews-Fasciata-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,5.0,fasciata
4305,"Avenida Claveria 157 Esquina con Calle Irapuato, Ciudad de M̩xico 02080 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12712994-Reviews-Tacos_El_Paisa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,463.7050452781371,44320.62354463131,3.5,Tacos El Paisa
4306,"Girasoles III, Del. Coyoacan Avenida Canal de Miramontes Local 3 Planta Baja 2053 Super Plaza Miramontes, Ciudad de M̩xico 04200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11840099-Reviews-Mi_Gusto_Es-Mexico_City_Central_Mexico_and_Gulf_Coast.html,7,463.7050452781371,44320.62354463131,3.5,Mi Gusto Es
4307,"Monte Camerun 212 Lomas De Chapultepec Atras Del Restaurant Mortons, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17652530-Reviews-Churros_Sangines-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,463.7050452781371,44320.62354463131,4.0,Churros Sangines
4308,"Nuevo Le�_n 217 Col. Condesa CP, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Mexicana,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13542479-Reviews-Churreria_Porfirio_Condesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,6,25.0,300.0,3.5,Churreria Porfirio Condesa
4309,"San Miguel Chapultepec II Secc Privada Pedro Antonio de los Santos 15, Ciudad de M̩xico 11850 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,Mexicana,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19295022-Reviews-Patio_15-Mexico_City_Central_Mexico_and_Gulf_Coast.html,1,15.0,90.0,4.0,Patio 15
4310,"Avenida de los Leones 67, Ciudad de M̩xico 01600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:12,"Almuerzo, Cena, Abierto hasta tarde","Servicio de mesa, Reservaciones, Asiento",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4035249-Reviews-Prime_House_Altavista-Mexico_City_Central_Mexico_and_Gulf_Coast.html,13,463.7050452781371,44320.62354463131,3.0,Prime House Altavista
